_pid,_digital_object_type.string_key,_doi,_identifiers-1,_parent_digital_objects-1.pid,_project.string_key,_publish_targets-1.string_key,_publish_targets-2.string_key,collection-1:collection_term.clio_id,collection-1:collection_term.uri,collection-1:collection_term.value,date_other-1:date_other_value,date_other_textual-1:date_other_textual_value,digital_origin-1:digital_origin_value,form-1:form_term.authority,form-1:form_term.uri,form-1:form_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,genre-1:genre_term.value,language-1:language_term.authority,language-1:language_term.uri,language-1:language_term.value,location-1:location_shelf_location-1:location_shelf_location_call_number,location-1:location_sublocation,location-1:location_term.authority,location-1:location_term.code,location-1:location_term.uri,location-1:location_term.value,name-1:name_term.authority,name-1:name_term.name_type,name-1:name_term.uni,name-1:name_term.uri,name-1:name_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_term.authority,name-2:name_term.name_type,name-2:name_term.uri,name-2:name_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_term.authority,name-3:name_term.name_type,name-3:name_term.uri,name-3:name_term.value,name-4:name_term.name_type,name-4:name_term.uri,name-4:name_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-5:name_role-1:name_role_term.value,name-5:name_term.authority,name-5:name_term.name_type,name-5:name_term.uri,name-5:name_term.value,object_in_context_url-1:object_in_context_url_value,record_content_source-1:record_content_source_value,record_origin-1:record_origin_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_province_text_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_state_text_value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.uni,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.value,title-1:title_sort_portion,type_of_resource-1:type_of_resource_value
ldpd:396207,item,doi:10.7916/D8446ZJP,ave_biggert_00938,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1916,1916,reformatted digital,aat,http://vocab.getty.edu/aat/300026877,correspondence,aat,http://vocab.getty.edu/aat/300026879,Letters (correspondence),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00938,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/7af68227-0c82-493c-9433-de3b695f5fa9,A. Wimpfheimer & Bro.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00938,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,New York,"40.71277777777778,-74.00583333333333",United States,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/7af68227-0c82-493c-9433-de3b695f5fa9,A. Wimpfheimer & Bro.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,A. Wimpfheimer & Bro.. Letter,still image
ldpd:395427,item,doi:10.7916/D8WM2RC3,ave_biggert_00152,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1893,1893,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300197601,Envelopes,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00152,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/2e07b932-89c5-4ce1-b897-f1bbb6c2ba91,A.H. Andrews & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00152,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Chicago,"41.83694444444445,-87.68472222222222",United States,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/2e07b932-89c5-4ce1-b897-f1bbb6c2ba91,A.H. Andrews & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,A.H. Andrews & Co.. Envelope,still image
ldpd:396206,item,doi:10.7916/D87W7Q7N,ave_biggert_00937,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1880,1880-1889,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00937,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/6b982e3a-06af-4d62-9e2a-0eabce9167ac,A.T. Demarest & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00937,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,New York,"40.71277777777778,-74.00583333333333",United States,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/6b982e3a-06af-4d62-9e2a-0eabce9167ac,A.T. Demarest & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,A.T. Demarest & Co.. Bill,still image
ldpd:395412,item,doi:10.7916/D8TQ7CJ3,ave_biggert_00137,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1890,1890-1899,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00137,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/d9ac8a5b-f8c7-491e-91d3-557899bb0f24,A.Y. McDonald & Morrison Mfg. Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00137,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Dubuque,"42.504321,-90.686865",United States,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/d9ac8a5b-f8c7-491e-91d3-557899bb0f24,A.Y. McDonald & Morrison Mfg. Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,A.Y. McDonald & Morrison Mfg. Co.. Bill,still image
ldpd:396503,item,doi:10.7916/D8W397CC,ave_biggert_01240,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1860,1860-1869,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01240,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/74851325-5d57-41ba-8325-4c82bb162ee4,Aaron A. Colter & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01240,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Cincinnati,"39.1,-84.51666666666667",United States,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/74851325-5d57-41ba-8325-4c82bb162ee4,Aaron A. Colter & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Aaron A. Colter & Co.. Bill,still image
ldpd:395597,item,doi:10.7916/D8XK9SHX,ave_biggert_00323,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1860,1860-1869,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00323,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/daa6d665-28f3-47b1-b74e-8db8a3f0bda9,Abram French Company,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00323,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Boston,"42.35805555555556,-71.06361111111111",United States,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/daa6d665-28f3-47b1-b74e-8db8a3f0bda9,Abram French Company,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Abram French Company. Bill,still image
ldpd:395598,item,doi:10.7916/D8ST91T1,ave_biggert_00324,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1890,1890-1899,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00324,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/daa6d665-28f3-47b1-b74e-8db8a3f0bda9,Abram French Company,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00324,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Boston,"42.35805555555556,-71.06361111111111",United States,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/daa6d665-28f3-47b1-b74e-8db8a3f0bda9,Abram French Company,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Abram French Company. Bill,still image
ldpd:396995,item,doi:10.7916/D89P4CS3,ave_biggert_01737,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1890,1890-1899,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01737,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/bdd837ac-ff9a-4d09-90d9-d5fb597abc8d,Acme Copying Company,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01737,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Chicago,"41.83694444444445,-87.68472222222222",United States,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/bdd837ac-ff9a-4d09-90d9-d5fb597abc8d,Acme Copying Company,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Acme Copying Company. Bill,still image
ldpd:396094,item,doi:10.7916/D8QG04WP,ave_biggert_00822,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1914,1914,reformatted digital,aat,http://vocab.getty.edu/aat/300026877,correspondence,aat,http://vocab.getty.edu/aat/300026879,Letters (correspondence),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00822,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/7fbb1ba7-780b-4341-b826-e82e069ca9da,Acme Rubber Manufacturing Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00822,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Trenton,"40.223748,-74.764001",United States,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/7fbb1ba7-780b-4341-b826-e82e069ca9da,Acme Rubber Manufacturing Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Acme Rubber Manufacturing Co.. Letter,still image
ldpd:395326,item,doi:10.7916/D8Z04M31,ave_biggert_00051,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1870,1870-1879,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300191339,Checks (bank checks),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00051,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/b654c79c-beec-44f3-9165-5262b8133e77,Aetna National Bank,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00051,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Hartford,"41.7625,-72.67416666666666",United States,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/b654c79c-beec-44f3-9165-5262b8133e77,Aetna National Bank,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Aetna National Bank. Check,still image
ldpd:396495,item,doi:10.7916/D8X07K4W,ave_biggert_01232,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1893,1893,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300197601,Envelopes,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01232,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/71b87395-5550-43a1-ad9f-1820266ba563,Akron Shoe Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01232,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Akron,"41.073055555555555,-81.51777777777778",United States,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/71b87395-5550-43a1-ad9f-1820266ba563,Akron Shoe Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Akron Shoe Co.. Envelope,still image
ldpd:397135,item,doi:10.7916/D873833V,ave_biggert_01877,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1880,1880-1889,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01877,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/9726426e-eb80-4c90-a55f-7e1ba17e1370,Alabastine Company,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01877,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Grand Rapids,"42.96125,-85.65571944444444",United States,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/9726426e-eb80-4c90-a55f-7e1ba17e1370,Alabastine Company,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Alabastine Company. Bill,still image
ldpd:395276,item,doi:10.7916/D8DB9CVC,ave_biggert_00001,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1906,1906,reformatted digital,aat,http://vocab.getty.edu/aat/300026877,correspondence,aat,http://vocab.getty.edu/aat/300026879,Letters (correspondence),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00001,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/286493ff-6f77-49ca-94ea-4b245a2d2068,Alaska Treadwell Gold Mining Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00001,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Treadwell,"58.2706,-134.3794",United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/286493ff-6f77-49ca-94ea-4b245a2d2068,Alaska Treadwell Gold Mining Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Alaska Treadwell Gold Mining Co.. Letter,still image
ldpd:396208,item,doi:10.7916/D80C66VS,ave_biggert_00939,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1900,1900-1909,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00939,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/9bc59743-755a-4e0d-b47c-e085e35a8af9,Albert Glassman,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00939,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,New York,"40.71277777777778,-74.00583333333333",United States,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/9bc59743-755a-4e0d-b47c-e085e35a8af9,Albert Glassman,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,Albert Glassman. Bill,still image
